datetimestop,frisked,searched,arstmade,sumissue,gun_found,other_found,was_force_used,forceuse_reason,ac_ongoing_report,ac_miscellaneous,longitude,latitude,cs_objcs,cs_descr,cs_casng,cs_lkout,cs_cloth,cs_drgtr,cs_furtv,cs_vcrim,cs_bulge,cs_other,race,age,sex,weight,year,ser_num,pct,beat,sector,xcoord,ycoord,addrpct,addrnum,stname,stinter,crossst,premname,arstoffn,sumoffen,crimsusp,detailcm
2015-09-13 31:06,Y,N,N,N,N,N,Y,OT,N,Y,-73.92726,40.6889,N,N,N,N,N,N,Y,N,N,Y,B,30,M,200,2015,75,81,5,E,1004424,190270,81,,,PATCHEN AVENUE,GATES AVENUE,STREET,,,CPW,20
2015-09-13 31:06,Y,N,N,N,N,N,Y,SW,N,Y,-73.92726,40.6889,N,N,N,N,N,N,Y,N,N,Y,B,34,M,215,2015,76,81,5,E,1004424,190270,81,,,PATCHEN AVENUE,GATES AVENUE,STREET,,,CPW,20
2015-09-13 60:05,N,N,Y,N,N,N,Y,SF,Y,Y,-73.98325,40.7815,N,Y,N,N,N,N,N,N,N,N,P,38,M,150,2015,119,20,,E,988888,223998,20,305,WEST END AVENUE,WEST 75 STREET,WEST 74 STREET,STREET,MAKING GRAFITTI,,MISD,59
2015-09-13 64:05,Y,N,N,N,N,N,N,,N,Y,-73.90119,40.83268,N,Y,N,N,N,N,N,N,N,N,Q,23,M,180,2015,259,42,,C,1011593,242660,42,***,FRANKLIN AVENUE,JEFFERSON PLACE,EAST 169 STREET,STREET,,,CPW,20
2015-09-13 81:05,Y,N,N,N,N,N,Y,SF,Y,Y,-73.92931,40.68417,N,Y,N,N,N,N,N,N,N,N,B,22,M,160,2015,81,81,9,G,1003856,188545,81,,,REID AVENUE,HALSEY STREET,,,,PETIT LARCENY,68
2015-09-13 81:05,Y,N,N,N,N,N,Y,SF,Y,Y,-73.92931,40.68417,N,Y,N,N,N,N,N,N,N,N,B,21,M,175,2015,82,81,9,G,1003856,188545,81,,,REID AVENUE,HALSEY STREET,STREET,,,PETIT LARCENY,68
2015-09-13 10:21,Y,N,N,N,N,N,Y,DS,Y,Y,-73.99021,40.63113,N,Y,N,N,N,N,N,Y,N,Y,W,37,M,180,2015,350,66,,E,986968,169213,66,***,52 STREET,15 AVENUE,14 AVENUE,APARTMENT BUILDING,,,FEL,14
2015-09-13 12:20,N,N,N,N,N,N,N,,Y,N,-74.07605,40.6318,N,N,N,N,N,N,N,N,N,Y,W,50,F,140,2015,446,120,,D,963142,169466,120,425,BAY STREET,WAVE STREET,WILLIAM STREET,SUPERMARKET,,,FRAUD/ PETIT LARCENY,68
2015-09-13 14:25,N,Y,Y,N,N,Y,N,,N,Y,-73.84153,40.8873,N,N,N,N,N,N,N,N,N,Y,B,18,M,170,2015,391,47,,F,1028068,262584,47,***,BAYCHESTER AVENUE,GRENADA PLACE,SCHIEFELIN AVENUE,SIDEWALK,CPW,,MISD,27
2015-09-13 15:30,Y,N,N,N,N,N,Y,DS,Y,Y,-73.81019,40.59078,N,Y,N,N,N,N,Y,Y,N,N,Q,44,M,220,2015,142,100,4,A,1036968,154571,100,315,BEACH 84 STREET,JAMAICA BAY,BEACH CHANNEL DRIVE,RESIDENTIAL,,,CPW,20
2015-09-13 16:30,Y,N,N,N,N,N,Y,DS,Y,N,-73.92702,40.82398,N,Y,N,N,N,N,N,N,N,N,B,44,M,200,2015,429,44,,B,1004447,239483,44,721,GERARD AVENUE,EAST 157 STREET,EAST 153 STREET,APT BUILDING,,,CPW,20
2015-09-13 19:45,Y,Y,Y,N,N,Y,N,,N,Y,-73.90505,40.81542,N,Y,N,N,N,N,Y,N,N,N,B,25,F,130,2015,728,40,7,D,1010533,236370,40,815,EAST 152 STREET,UNION AVENUE,TINTON AVENUE,HALLWAY,CT,,CT,31
2015-09-13 19:45,Y,Y,Y,N,N,Y,Y,DO,N,Y,-73.97914,40.64134,Y,N,N,N,N,N,N,Y,N,Y,A,31,M,180,2015,351,66,,G,990039,172936,66,536,MC DONALD AVENUE,AVENUE C,CHURCH AVENUE,,"MENACING2, ASSAUL",,FEL,9
2015-09-13 20:00,Y,Y,N,N,N,N,Y,DS,Y,Y,-73.92731,40.81856,N,Y,N,N,N,N,N,N,N,Y,Q,18,M,135,2015,722,40,8,H,1004369,237509,40,,,GRAND CONCOURSE,EAST 149 STREET,N/B # 2 PLAT,,,FELONY,45
2015-09-13 20:00,Y,Y,N,N,N,N,Y,OR,Y,Y,-73.92731,40.81856,N,N,N,N,N,N,N,N,N,Y,Q,23,M,125,2015,721,40,8,H,1004369,237509,40,,,GRAND CONCOURSE,EAST 149 STREET,N/B # 2 PLATFORM,,,FELONY,45
2015-09-13 20:05,Y,N,N,N,N,N,N,,N,N,-74.08741,40.61518,N,Y,N,N,N,N,N,N,N,N,B,32,M,200,2015,451,120,,C,959981,163414,120,6,HAMILTON STREET,VANDERBILT AVENUE,VANDUZER STREET,PH,,,FEL,20
2015-09-13 20:05,N,N,Y,N,N,N,N,,N,Y,-73.91074,40.81418,Y,N,N,N,N,N,N,N,N,N,B,38,M,250,2015,729,40,6,D,1008958,235918,40,550,CAULDWELL AVENUE,WESTCHESTER AVENUE,EAST 149 STREET,NYCHA,CPM,,CPM,27
2015-09-13 20:25,Y,N,N,N,N,N,N,,Y,Y,,,N,N,N,N,N,N,N,N,N,Y,B,38,M,220,2015,240,73,,,,,73,,,,,TRAIN STATION,,,FELONY,20
2015-09-13 20:40,N,N,Y,N,N,Y,N,,N,Y,-73.91074,40.81418,Y,N,N,N,N,N,N,N,N,N,Q,29,M,200,2015,727,40,6,D,1008958,235918,40,550,CAULDWELL AVENUE,WESTCHESTER AVENUE,EAST 149 STREET,NYCHA BUILDING,CPM,,CPM,27
2015-09-13 20:45,Y,N,Y,N,N,N,N,,Y,Y,-73.90615,40.83265,N,N,N,N,N,N,Y,N,Y,N,B,16,F,115,2015,248,42,,G,1010221,242648,42,***,WASHINGTON AVENUE,EAST 169 STREET,EAST 168 STREET,SIDEWALK,CPW,,CPW,20
2015-09-13 21:45,Y,N,N,N,N,N,N,,N,Y,-73.90024,40.88588,N,N,Y,N,N,N,N,N,N,Y,B,60,M,200,2015,116,50,,F,1011835,262043,50,,,BROADWAY,WEST 239 STREET,SIDEWALK,,,MISD,68
2015-09-13 23:22,Y,N,N,N,N,N,N,,Y,Y,-73.90206,40.8282,N,Y,N,N,N,N,Y,N,N,Y,B,15,M,130,2015,258,42,,H,1011356,241027,42,,,FOREST AVENUE,HOME STREET,PUBLIC SIDEWALK,,,CPW,20
2015-09-13 23:22,Y,N,N,N,N,N,N,,Y,Y,-73.90206,40.8282,N,Y,N,N,N,N,Y,N,N,Y,B,18,M,120,2015,257,42,,H,1011356,241027,42,,,FOREST AVENUE,HOME STREET,PUBLIC SIDEWALK,,,CPW,20
2015-09-13 23:30,Y,N,N,N,N,N,N,,Y,Y,-73.96893,40.79093,N,Y,N,N,N,N,N,N,N,N,B,37,M,190,2015,147,24,,B,992854,227435,24,,,COLUMBUS AVENUE,WEST 93 STREET,STREET,,,CPW,20
2015-09-14 00:45,Y,N,N,N,N,N,Y,,N,Y,-73.90186,40.83172,N,N,N,N,N,N,N,N,N,Y,B,18,M,140,2015,264,42,,C,1011408,242310,42,,,FRANKLIN AVENUE,EAST 169 STREET,PUBLIC SIDEWALK,,,CPW (FIREARM),20
2015-09-14 00:45,Y,Y,N,N,N,N,Y,SF,N,Y,-73.90186,40.83172,N,Y,N,N,N,N,Y,N,N,Y,B,18,M,150,2015,265,42,,C,1011408,242310,42,,,EAST 169 STREET,FRANKLIN AVENUE,SIDEWALK/RESIDENTIAL,,,CPW,20
2015-09-14 00:45,Y,N,N,N,N,N,Y,,N,Y,-73.90186,40.83172,N,N,N,N,N,N,N,N,N,Y,B,17,M,150,2015,266,42,,C,1011408,242310,42,,,FRANKLIN AVENUE,EAST 169 STREET,PUBLIC SIDEWALK,,,CPW (FIREARM),20
2015-09-14 00:45,Y,N,N,N,N,N,N,,Y,Y,-73.90186,40.83172,N,Y,N,N,N,N,Y,N,N,Y,P,50,M,165,2015,263,42,,C,1011408,242310,42,,,FRANKLIN AVENUE,EAST 169 STREET,RESIDENTIAL,,,CPW,20
2015-09-14 11:00,Y,Y,N,Y,N,N,Y,SW,N,Y,-73.86286,40.87384,N,Y,N,N,N,N,Y,N,N,N,B,26,M,140,2015,398,47,,A,1022178,257672,47,,,BARTHOLDI STREET,BARNES AVENUE,STREET,,DIS CON,FEL/CPW,20
2015-09-14 14:03,Y,N,N,N,N,N,N,,N,N,-73.89786,40.8216,N,Y,N,N,N,N,N,N,N,N,Q,17,M,160,2015,439,41,9,I,1012519,238624,41,,,ROGERS PLACE,WESTCHESTER AVENUE,RESIDENTIAL,,,ROBBERY,85
2015-09-14 23:00,Y,N,N,N,N,N,Y,,N,Y,-73.88735,40.82596,N,N,N,N,N,N,N,N,N,Y,B,21,M,170,2015,440,41,8,H,1015427,240217,41,***,LOWELL STREET,WHITLOCK AVENUE,LONGFELLOW AVENUE,PUBLIC SIDEWALK,,,CPW,20
2015-09-14 40:05,Y,N,N,N,N,N,Y,SF,Y,Y,-73.99596,40.75984,N,N,N,N,N,N,N,Y,N,Y,B,20,M,150,2015,88,10,,F,985370,216107,10,525,WEST 42 STREET,11 AVENUE,10 AVENUE,STREET,,,MISDEMEANOR,9
2015-09-14 45:00,Y,N,N,N,N,N,Y,OT,Y,Y,-73.82109,40.69583,N,N,N,N,N,N,N,N,N,Y,B,39,M,154,2015,512,102,,A,1033861,192835,102,,,127 STREET,ATLANTIC AVENUE,STREET,,,SHOTS FIRED,20
2015-09-14 93:06,Y,N,N,N,N,N,Y,SF,Y,Y,-73.90225,40.87205,N,Y,N,N,N,N,N,N,N,N,B,22,M,210,2015,117,50,,K,1011283,257004,50,***,SEDGWICK AVENUE,WEST 197 STREET,WEST 195 STREET,PUBLIC SIDEWALK,,,MISD,9
2015-09-14 10:30,Y,N,N,N,N,N,Y,DS,Y,N,-73.91279,40.80872,N,Y,N,N,N,N,N,N,N,N,Q,35,M,140,2015,780,40,,C,1008391,233929,40,370,CYPRESS AVENUE,SAINT MARYS STREET,EAST 141 STREET,APT BUILDING,,,FEL,6
2015-09-14 11:35,Y,Y,Y,N,N,N,Y,OT,Y,Y,-73.93742,40.80438,N,Y,N,N,N,N,N,N,Y,Y,W,31,M,150,2015,329,25,,B,1001575,232339,25,,,LEXINGTON AVENUE,EAST 125 STREET,PUBLIC STREET,CPW,,CPW,20
2015-09-14 11:37,N,N,N,N,N,N,N,,Y,Y,-73.98388,40.57672,N,Y,N,N,N,N,N,N,N,N,B,48,M,185,2015,400,60,,E,988727,149390,60,***,MERMAID AVENUE,WEST 17 STREET,WEST 16 STREET,STREET,,,PETIT LARCENY,68
2015-09-14 11:44,N,Y,Y,N,N,N,Y,OT,N,Y,-73.91746,40.81676,N,N,N,N,N,N,N,N,N,Y,W,38,F,140,2015,776,40,5,G,1007097,236856,40,,,MELROSE AVENUE,EAST 150 STREET,SIDEWALK,TOS,,MISD,96
2015-09-14 13:14,Y,N,Y,N,N,Y,N,,N,N,,,N,N,N,N,N,N,N,N,N,Y,B,24,M,220,2015,264,13,,C,,,13,,,UNION SQUARE EAST,EAST 14 STREET,SB 5 TRAIN,265.01,,MISD,20
2015-09-14 13:30,Y,Y,Y,Y,N,Y,N,,N,Y,-73.88086,40.82573,N,N,N,N,N,N,N,N,N,Y,B,18,M,168,2015,311,43,,E,1017224,240136,43,***,WATSON AVENUE,EVERGREEN AVENUE,COLGATE AVENUE,1STAIRWAY,CRIM TRES,UPM,MISD,27
2015-09-14 13:40,Y,N,N,N,N,N,Y,SF,Y,Y,-73.91716,40.81409,N,N,N,N,N,N,N,Y,N,N,Q,17,M,140,2015,775,40,,I,1007180,235883,40,450,EAST 147 STREET,BROOK AVENUE,WILLIS AVENUE,SIDEWALK,,,FEL,85
2015-09-14 15:30,N,N,N,N,N,N,N,,Y,Y,-73.76636,40.76313,N,Y,N,Y,N,N,N,N,N,Y,W,12,M,150,2015,151,111,,J,1048973,217392,111,,,42 AVENUE,216 STREET,STREET,,,FEL,46
2015-09-14 15:30,N,N,N,N,N,N,N,,Y,Y,-73.76636,40.76313,N,Y,N,N,N,N,N,N,N,Y,W,13,M,140,2015,152,111,,J,1048973,217392,111,,,42 AVENUE,216 STREET,STREET,,,FEL,46
2015-09-14 15:37,Y,N,N,N,N,N,N,,Y,Y,-73.90367,40.86478,N,N,Y,N,N,N,N,N,N,Y,P,28,M,220,2015,155,52,,C,1010894,254355,52,***,UNIVERSITY AVENUE,WEST 190 STREET,WEST 188 STREET,SIDEWALK,,,FEL,85
2015-09-14 15:37,Y,N,N,N,N,N,N,,Y,Y,-73.90367,40.86478,N,Y,N,N,N,N,Y,N,N,N,Q,35,M,160,2015,152,52,,C,1010894,254355,52,***,UNIVERSITY AVENUE,WEST 190 STREET,WEST 188 STREET,SIDEWALK,,,FEL,85
2015-09-14 16:00,Y,N,N,N,N,N,N,,Y,N,-73.91062,40.66549,N,Y,N,N,N,N,Y,N,N,N,B,68,M,170,2015,226,73,7,G,1009045,181745,73,,,CHESTER STREET,BLAKE AVENUE,SIDEWALK,,,FEL,85
2015-09-14 16:45,Y,N,N,N,N,N,Y,SF,Y,Y,-73.92516,40.67295,N,N,N,N,N,N,Y,N,Y,N,B,15,M,180,2015,106,77,1,J,1005010,184460,77,,,PROSPECT PLACE,BUFFALO AVENUE,SIDEWALK,,,F,20
2015-09-14 17:00,Y,N,N,N,N,N,Y,OT,Y,N,-73.95123,40.67168,N,Y,N,N,N,N,N,N,N,N,B,18,M,150,2015,105,77,,F,997780,183991,77,822,SAINT JOHNS PLACE,NOSTRAND AVENUE,ROGERS AVENUE,SIDEWALK,,,F,85
2015-09-14 19:31,Y,N,N,N,N,N,Y,DS,N,N,-73.94801,40.81712,N,Y,N,N,N,N,N,N,N,N,B,35,M,170,2015,76,26,,F,998641,236979,26,,,SAINT NICHOLAS AVENUE,WEST 135 STREET,SIDEWALK,,,CPW,20
2015-09-14 19:50,Y,Y,N,N,N,N,N,,N,Y,-73.93032,40.6893,N,Y,N,N,N,N,N,N,N,N,B,26,M,175,2015,79,81,4,D,1003573,190414,81,,,QUINCY STREET,REID AVENUE,RESIDENTIAL,,,CPW,20
2015-09-14 19:50,Y,Y,N,N,N,N,N,,N,Y,-73.93032,40.6893,N,Y,N,N,N,N,N,N,N,N,B,50,M,210,2015,78,81,4,D,1003573,190414,81,,,QUINCY STREET,REID AVENUE,RESIDENTIAL,,,CPW,20
2015-09-14 21:00,Y,N,N,N,N,N,N,,Y,Y,-73.74891,40.6611,Y,N,N,N,N,N,N,N,N,Y,B,35,M,195,2015,393,105,4,B,1053912,180233,105,,,145 AVENUE,230 PLACE,STREET,,,FEL,10
2015-09-14 21:00,Y,Y,Y,N,N,Y,Y,DS,N,Y,-73.9178,40.82321,N,N,N,N,N,N,N,N,N,Y,Q,23,M,180,2015,736,40,1,G,1006999,239205,40,300,EAST 158 STREET,COURTLANDT AVENUE,PARK AVENUE,SIDEWALK,CPM,,MISD,27
2015-09-14 22:00,Y,N,N,N,N,N,Y,SF,Y,Y,-73.89828,40.83253,N,Y,N,N,N,N,Y,N,N,Y,Q,17,M,155,2015,267,42,,E,1012399,242606,42,***,BOSTON ROAD,EAST 170 STREET,UNION AVENUE,SIDEWALK,,,PETIT LARCENY,68
2015-09-14 22:45,Y,N,N,N,N,N,N,,N,Y,-73.93556,40.80692,N,N,N,N,N,N,N,N,Y,N,B,21,M,205,2015,330,25,,D,1002089,233265,25,,,LEXINGTON AVENUE,EAST 129 STREET,STREET,,,CPW,20
2015-09-15 00:10,Y,N,Y,N,N,N,N,,N,Y,-73.91907,40.8229,N,N,N,N,N,N,N,N,N,Y,B,51,M,170,2015,735,40,1,G,1006650,239092,40,***,PARK AVENUE,EAST 158 STREET,EAST 157 STREET,SIDEWALK,CPM,,MISD,27
2015-09-15 00:12,Y,Y,N,N,N,N,N,,Y,N,-73.8795,40.82591,N,Y,N,N,N,N,N,N,N,N,B,29,M,150,2015,315,43,,E,1017599,240200,43,,,WHEELER AVENUE,WATSON AVENUE,STREET,,,FEL,85
2015-09-15 00:15,Y,Y,Y,N,N,N,Y,OT,N,Y,-73.9071,40.8367,N,N,N,N,N,N,N,N,N,Y,B,18,M,150,2015,249,42,,B,1009957,244123,42,***,WEBSTER AVENUE,EAST 171 STREET,EAST 170 STREET,HALLWAY,CPM,,CPM,27
2015-09-15 00:30,Y,N,N,N,N,N,Y,DS,N,Y,-73.9627,40.65371,N,Y,N,N,N,N,N,N,N,N,B,19,M,150,2015,486,70,,J,994599,177442,70,101,WOODRUFF AVENUE,OCEAN AVENUE,SAINT PAULS PLACE,HALLWAY,,,MIS/CPW,20
2015-09-15 00:43,N,N,N,N,N,N,Y,SF,Y,N,-73.98213,40.78303,N,Y,N,N,N,N,N,N,N,N,W,15,F,130,2015,121,20,,F,989200,224555,20,,,WEST END AVENUE,WEST 77 STREET,SIDEWALK,,,MISD,23
2015-09-15 00:43,N,N,N,N,N,N,Y,SF,Y,N,-73.98305,40.78176,N,Y,N,N,N,N,N,N,N,N,W,16,M,130,2015,120,20,,E,988944,224093,20,,,WEST END AVENUE,WEST 75 STREET,SIDEWALK,,,MISD,23
2015-09-15 13:00,N,N,N,N,N,N,Y,SF,Y,Y,-73.98219,40.77524,N,N,N,N,N,N,N,N,N,Y,B,14,F,150,2015,114,20,,C,989183,221719,20,***,BROADWAY,WEST 68 STREET,WEST 67 STREET,STREET,,,MIS,96
2015-09-15 13:00,N,N,N,N,N,N,Y,SF,Y,Y,-73.98219,40.77524,N,N,N,N,N,N,N,N,N,Y,B,12,M,90,2015,118,20,,C,989183,221719,20,***,BROADWAY,WEST 68 STREET,WEST 67 STREET,RESIDENTIAL / BUSINESS,,,MISD,96
2015-09-15 13:00,N,N,N,N,N,N,Y,SF,Y,Y,-73.98219,40.77524,N,N,N,N,N,N,N,N,N,Y,B,12,M,100,2015,116,20,,C,989183,221719,20,***,BROADWAY,WEST 68 STREET,WEST 67 STREET,STREET,,,MISD,96
2015-09-15 13:00,N,N,N,N,N,N,Y,SF,Y,Y,-73.98219,40.77524,N,N,N,N,N,N,N,N,N,Y,B,13,M,130,2015,117,20,,C,989183,221719,20,***,BROADWAY,WEST 68 STREET,WEST 67 STREET,STREET,,,MISD,96
2015-09-15 13:00,N,N,N,N,N,N,Y,SF,Y,Y,-73.98219,40.77524,N,N,N,N,N,N,N,N,N,Y,B,17,M,200,2015,115,20,,C,989183,221719,20,***,BROADWAY,WEST 68 STREET,WEST 67 STREET,RESIDENTIAL / BUSINESS,,,MISD,96
2015-09-15 21:00,Y,N,Y,N,N,N,Y,SF,Y,N,-73.754,40.60478,N,Y,N,N,N,N,N,N,N,N,B,17,M,155,2015,151,101,,A,1052559,159711,101,,,BEACH 22 STREET,MOTT AVENUE,TRAIN,ROBBERY,,ROBBERY,85
2015-09-15 21:00,Y,N,Y,N,N,N,Y,SF,Y,N,-73.754,40.60478,N,Y,N,N,N,N,N,N,N,N,P,17,M,150,2015,150,101,,A,1052559,159711,101,,,BEACH 22 STREET,MOTT AVENUE,TRAIN,ROBBERY,,ROBBERY,85
2015-09-15 23:00,Y,N,N,N,N,N,Y,OR,Y,Y,-73.85362,40.81609,N,Y,N,N,N,N,N,N,N,N,P,15,F,130,2015,320,43,,B,1024768,236634,43,,,PUGSLEY AVENUE,LACOMBE AVENUE,SIDEWALK,,,FELONY,45
2015-09-15 24:05,Y,N,N,N,N,N,Y,,N,Y,-74.00542,40.7048,N,N,N,N,N,N,N,N,N,Y,B,22,M,150,2015,31,1,,B,982748,196055,1,,,PINE STREET,SOUTH STREET,,,,ROBBERY,85
2015-09-15 33:04,Y,N,N,N,N,N,Y,,Y,Y,-73.83016,40.68877,N,Y,N,N,N,N,N,N,N,N,Q,17,M,150,2015,519,102,,B,1031350,190260,102,,,101 AVENUE,114 STREET,STREET,,,PETIT LARCENY,68
2015-09-15 33:05,Y,N,N,N,N,N,Y,,Y,Y,-73.83016,40.68877,N,Y,N,N,N,N,N,N,N,Y,B,18,M,185,2015,520,102,,B,1031350,190260,102,,,114 STREET,101 AVENUE,STREET,,,LARCENY FROM AUTO/CRIM MISCHIF,68
2015-09-15 10:30,N,Y,Y,N,N,N,N,,N,Y,-74.07614,40.63956,N,N,N,N,N,N,N,N,N,Y,W,37,M,170,2015,461,120,,E,963118,172295,120,14,SLOSSON TERRACE,CENTRAL AVENUE,BAY STREET,PUBLIC STREET,ROW,,GLA,46
2015-09-15 12:42,Y,N,N,N,N,N,N,,Y,Y,-73.94696,40.68814,N,Y,N,N,N,N,N,N,N,Y,A,22,M,165,2015,463,79,,D,998959,189989,79,375,LEXINGTON AVENUE,TOMPKINS AVENUE,MARCY AVENUE,STAIRWELL,,,ROBBERY,85
2015-09-15 13:09,Y,N,N,N,N,N,N,,Y,N,-73.97981,40.68665,N,Y,N,N,N,N,N,N,N,N,B,60,M,180,2015,186,84,,I,989849,189441,84,,,SCHERMERHORN STREET,3 AVENUE,PUBLIC STREET,,,PETIT LARCENY,68
2015-09-15 13:29,Y,N,N,N,N,N,Y,SW,Y,Y,-74.00974,40.64386,N,Y,N,N,N,N,N,N,N,N,Q,27,M,290,2015,109,72,7,F,981546,173852,72,553,51 STREET,6 AVENUE,5 AVENUE,STREET,,,FEL,85
2015-09-15 13:54,Y,N,N,N,N,N,Y,,N,Y,-73.95755,40.61865,N,N,N,N,N,Y,Y,N,N,Y,A,18,M,150,2015,499,70,4,A,996036,164669,70,***,ELM AVENUE,EAST 18 STREET,EAST 17 STREET,SIDEWALK,,,MIS/CPCS,24
2015-09-15 14:06,N,N,Y,N,N,N,Y,,Y,Y,-73.87474,40.83413,N,Y,N,N,N,N,N,N,N,N,Q,19,M,175,2015,316,43,,H,1018912,243198,43,,,HARROD AVENUE,EAST 174 STREET,STREET,PETIT LARCENY,,FEL,85
2015-09-15 17:45,Y,Y,Y,N,N,Y,Y,OT,N,Y,-73.91769,40.81608,N,N,N,N,N,N,N,N,N,Y,P,26,F,120,2015,739,40,1,F,1007034,236608,40,,,3 AVENUE,EAST 149 STREET,MEZZ,CPW,,FEL,20
2015-09-15 17:45,Y,N,N,N,N,N,N,,Y,Y,-73.85262,40.8756,N,Y,N,N,N,N,N,N,N,N,B,17,M,200,2015,406,47,,C,1025008,258317,47,,,CAHILL PLACE,EAST 213 STREET,STREET,,,FEL/ROB,85
2015-09-15 17:50,Y,N,N,N,N,N,N,,Y,Y,-73.85296,40.87648,N,Y,N,N,N,N,N,N,N,N,B,19,M,200,2015,407,47,,C,1024914,258636,47,***,EAST 214 STREET,WILSON AVENUE,LACONIA AVENUE,STREET,,,FEL/ROB,85
2015-09-15 18:20,Y,N,N,N,N,N,Y,,N,Y,-73.88949,40.82319,N,Y,N,N,N,N,N,N,N,Y,B,29,M,180,2015,441,41,8,H,1014837,239207,41,,,FAILE STREET,ALDUS STREET,RESIDENTIAL,,,RESIDENTIAL,20
2015-09-15 18:40,Y,N,N,N,N,N,Y,SF,N,Y,-73.93036,40.83451,N,Y,N,N,N,N,Y,N,N,N,B,35,M,200,2015,430,44,,D,1003522,243318,44,,,UNIVERSITY AVENUE,WEST 165 STREET,STREET,,,CPW,20
2015-09-15 19:10,Y,N,N,N,N,N,Y,DS,N,Y,-73.75442,40.60498,N,N,N,N,N,N,N,N,N,Y,B,15,M,140,2015,149,101,,B,1052442,159782,101,,,REDFERN AVENUE,MOTT AVENUE,STREET,,,FELONY,9
2015-09-15 19:10,Y,N,N,N,N,N,Y,DS,N,N,-73.87052,40.82484,N,Y,N,Y,N,N,N,N,Y,N,Q,18,M,140,2015,331,43,,C,1020085,239815,43,,,FTELEY AVENUE,BRUCKNER BOULEVARD,SIDEWALK,,,MISD,20
2015-09-15 19:50,Y,N,N,N,N,N,N,,N,Y,-73.85,40.86757,N,N,Y,N,N,N,Y,N,N,N,B,45,F,180,2015,276,49,,I,1025737,255394,49,,,BOUCK AVENUE,ARNOW AVENUE,STREET,,,MISD,10
2015-09-15 19:50,N,N,N,N,N,N,N,,N,Y,-73.85,40.86757,N,N,N,N,N,N,Y,N,N,N,B,40,M,150,2015,277,49,,I,1025737,255394,49,,,BOUCK AVENUE,ARNOW AVENUE,STREET,,,MISD,10
2015-09-15 19:50,Y,N,N,N,N,N,N,,N,Y,-73.85,40.86757,N,N,N,N,N,N,Y,N,N,N,B,21,M,170,2015,278,49,,I,1025737,255394,49,,,BOUCK AVENUE,ARNOW AVENUE,STREET,,,MISD,10
2015-09-15 21:00,N,N,N,N,N,N,N,,N,Y,-73.90745,40.63927,N,N,N,N,N,N,N,N,N,Y,B,31,M,200,2015,115,69,,C,1009935,172195,69,,,FLATLANDS AVENUE,EAST 88 STREET,STREET,,,GLA,46
2015-09-15 21:40,Y,Y,Y,N,N,Y,N,,N,Y,-73.754,40.60478,N,N,N,N,N,N,Y,N,N,N,B,32,M,130,2015,152,101,,A,1052559,159711,101,,,BEACH 22 STREET,MOTT AVENUE,STREET,CPW,,FELONY,20
2015-09-15 22:05,Y,Y,Y,N,Y,N,Y,,Y,Y,-73.92852,40.66687,N,Y,N,N,N,N,Y,N,N,N,B,22,M,140,2015,195,71,4,G,1004079,182242,71,,,PRESIDENT STREET,ROCHESTER AVENUE,,ASSAULT 2,,FEL,9
2015-09-15 22:10,Y,N,N,N,N,N,Y,DS,N,Y,-73.89709,40.64855,N,N,N,N,N,N,Y,N,N,Y,B,30,M,225,2015,108,69,,B,1012807,175576,69,,,GLENWOOD ROAD,EAST 104 STREET,STREET,,,FELONY,20
2015-09-15 22:11,N,Y,Y,N,N,Y,Y,SF,N,Y,-73.86889,40.84441,N,N,N,N,N,Y,N,N,N,N,B,25,M,140,2015,304,49,1,A,1020525,246946,49,,,MORRIS PARK AVENUE,FILLMORE STREET,SIDEWALK,CRIM POSS OF CONT,,FELONY,24
2015-09-15 22:20,Y,N,N,N,N,N,N,,Y,Y,-74.00368,40.74836,N,Y,Y,N,N,N,N,N,N,N,Q,22,M,140,2015,89,10,,D,983229,211923,10,,,WEST 24 STREET,10 AVENUE,PUBLIC SIDEWALK,,,FELONY,46
2015-09-15 22:30,Y,N,N,N,N,N,Y,,Y,N,-74.00465,40.74702,N,Y,N,N,N,N,N,N,N,N,Q,27,M,180,2015,90,10,,D,982961,211437,10,,,WEST 22 STREET,10 AVENUE,STREET,,,FELONY,46
2015-09-15 22:45,Y,Y,Y,N,N,N,Y,OT,N,Y,-73.83823,40.88864,Y,N,N,N,N,N,N,N,N,Y,B,27,M,190,2015,396,47,,K,1028980,263076,47,,,HILL AVENUE,EAST 233 STREET,PARK,CPM,,MISD,27
2015-09-15 23:00,Y,N,N,N,N,N,Y,OR,Y,Y,-73.97613,40.60464,N,Y,N,N,N,N,N,N,N,N,W,17,M,140,2015,213,62,,A,990877,159563,62,,,KINGS HIGHWAY,WEST 3 STREET,STREET,,,MISD,20
2015-09-15 23:00,Y,Y,Y,N,N,Y,Y,OR,Y,Y,-73.97613,40.60464,N,Y,N,N,N,N,N,N,N,N,W,19,M,230,2015,214,62,,A,990877,159563,62,,,KINGS HIGHWAY,WEST 3 STREET,STREET,CPW 265.01,,MISD,20
2015-09-15 23:05,Y,N,N,N,N,N,N,,N,Y,-73.90306,40.64211,N,N,N,N,N,N,N,N,N,Y,B,31,M,160,2015,113,69,,B,1011153,173231,69,,,FLATLANDS AVENUE,EAST 94 STREET,STREET,,,CPW,20
